255.68	901.137	110
445.737	42.6652	67
1029.52	877.541	137
329.68	453.968	136
1035.25	637.543	34
899.074	676.454	13
762.26	262.906	97
769.676	309.225	87
832.349	15.4643	70
891.505	715.869	111
442.128	221.879	53
467.823	818.347	77
660.276	975.759	79
30.9011	302.479	56
782.598	453.493	142
428.785	426.548	107
752.687	480.039	142
116.129	866.528	84
858.182	550.443	133
730.262	382.339	50
27.3126	95.7599	5
180.9	985.877	11
870.071	218.874	89
989.211	311.12	138
847.427	206.892	74
61.7366	644.12	4
874.556	891.252	21
545.041	227.851	43
1012.54	866.386	137
627.23	344.538	26
372.42	176.352	6
622.583	671.106	12
575.175	114.363	103
757.865	541.281	86
211.045	845.641	9
790.026	573.623	1
923.102	1014.82	88
326.183	683.481	129
877.089	199.297	89
530.124	837.495	144
635.065	440.764	28
771.299	514.868	86
167.064	957.056	25
327.298	712.035	129
398.637	828.671	80
889.135	452.444	135
746.932	240.155	97
778.846	835.48	35
452.502	28.796	119
512.036	172.778	78
622.198	73.3494	120
828.148	858.127	102
343.56	695.658	129
705.186	796.326	68
638.801	352.508	26
307.292	704.459	129
183.352	135.349	39
970.123	166.655	101
472.217	813.122	38
840.758	28.3039	70
393.233	184.915	6
618.42	566.689	105
496.704	844.428	143
662.763	518.026	132
236.979	655.696	115
327.468	465.34	136
202.586	200.338	36
586.846	343.676	96
459.854	569.445	29
49.3505	425.661	59
633.972	531.431	130
650.753	95.6781	112
529.965	249.566	118
613.393	352.743	26
198.081	846.004	9
905.668	457.932	82
786.381	311.844	87
438.173	338.371	83
573.587	873.219	42
648.39	96.7442	120
589.421	478.097	139
138.708	764.381	90
651.285	581.033	114
826.264	443.587	19
1000.23	882.633	137
619.828	322.981	26
375.238	289.957	27
270.191	671.958	92
589.686	482.109	139
601.595	752.678	145
854.64	214.3	74
370.531	203.341	6
678.558	164.6	75
157.403	504.796	51
516.777	831.825	144
586.568	822.91	63
664.367	581.726	114
879.99	468.449	135
575.496	424.394	113
405.694	617.413	131
375.778	285.486	27
622.242	710.312	117
915.572	186.926	69
746.54	525.967	86
41.7134	64.6969	37
487.611	23.4435	67
901.637	228.044	76
890.633	702.859	111
458.145	333.045	83
894.509	209.846	69
458.793	19.1459	67
122.221	842.298	84
758.844	398.107	50
45.1887	443.217	59
218.575	282.033	16
317.075	453.757	44
292.4	587.913	45
924.386	1012.59	88
55.903	422.384	59
808.56	844.86	102
1020.38	637.964	34
754.156	441.966	142
207.883	200.449	36
258.325	887.626	110
208.993	170.512	54
626.821	557.509	105
877.499	518.554	133
175.713	882.465	141
575.178	543.873	30
185.511	149.16	39
783.696	444.234	98
985.409	665.471	14
701.968	778.435	68
269.608	522.864	62
293.333	677.826	92
463.266	23.6529	67
128.812	786.429	2
608.515	763.27	145
650.237	71.7496	95
549.942	606.11	81
782.513	133.012	32
973.221	659.349	14
176.304	963.063	25
450.406	328.125	83
908.918	200.766	69
855.909	211.618	126
944.38	826.647	7
918.568	945.512	8
751.246	456.27	142
285.475	508.983	127
801.719	794.866	134
60	494.42	123
869.426	1023.7	125
294.558	466.206	44
540.878	233.245	43
358.347	474.035	22
627.075	78.436	120
451.307	580.283	29
850.701	198.82	61
481.419	824.455	38
654.439	667.635	121
244.483	917.089	110
31.2745	699.987	49
626.473	437.704	28
558.869	399.151	113
612.506	699.617	117
869.766	70.7637	93
937.436	823.802	7
586.653	487.4	139
544.415	226.945	43
557.128	537.204	30
651.617	980.336	79
230.35	651.447	115
1020.01	262.813	85
800.119	794.619	134
456.844	599.712	29
296.968	503.172	127
648.591	933.216	57
577.297	756.34	145
840.459	453.182	19
167.024	965.161	25
329.146	706.765	129
205.073	228.599	64
623.279	59.021	95
340.095	479.583	22
813.008	441.571	19
168.571	974.556	11
533.353	121.54	3
658.368	7.04376	17
900.503	459.926	82
1010.55	609.747	34
661.837	186.967	75
565.722	610.768	81
360.437	182.106	6
580.127	281.752	58
763.183	401.947	50
175.493	983.174	11
337.048	1012.64	33
214.186	185.176	54
551.084	214.136	43
1016.53	631.625	34
904.225	691.028	13
656.811	159.496	75
277.586	543.012	52
588.407	673.381	66
487.418	812.211	77
164.333	149.851	39
515.374	159.72	78
77.5505	300.617	31
393.527	311.531	27
203.858	177.86	36
875.684	71.8837	93
532.002	545.219	30
1015.59	277.469	85
758.709	452.726	142
446.622	230.872	53
184.97	970.583	25
920.813	205.123	69
1035.06	615.392	34
106.844	852.754	84
567.234	141.496	41
826.976	453.762	19
559.081	851.494	42
960.136	149.175	101
219.044	301.508	16
948.221	827.062	7
878.263	208.843	76
396.409	700.145	48
672.116	505.921	132
214.21	645.981	115
609.751	683.374	47
229.341	652.421	115
342.306	993.833	33
592.96	173.488	65
654.379	794.079	40
447.604	324.181	83
619.743	569.996	105
12.0299	285.142	56
104.549	842.561	84
355.02	1016.34	33
593.522	341.315	96
910.577	684.532	13
183.848	472.605	51
834.177	184.671	61
565.27	361.886	55
461.374	41.3018	119
811.191	789.035	134
393.857	832.268	80
566.187	137.75	41
19.6628	109.196	5
549.897	205.415	43
633.423	455.999	28
567.32	260.442	18
603.034	660.842	66
300.184	509.059	24
53.7442	428.916	59
211.716	285.595	16
770.677	836.344	35
908.533	221.008	76
770.798	833.108	35
283.125	591.017	45
566.919	123.155	103
463.744	590.697	29
622.171	703.889	117
903.376	686.967	13
650.975	996.185	79
463.964	137.553	20
754.223	248.465	97
141.786	801.036	2
41.5756	64.0323	37
28.0487	78.9028	5
563.891	408.531	113
383.032	309.741	27
573.582	238.815	43
451.232	52.1566	67
912.052	676.276	13
592.081	828.343	63
877.112	891.311	21
1017.78	613.358	34
757.256	521.723	86
251.479	884.21	110
643.342	995.772	79
483.995	835.064	143
484.29	822.23	143
650.251	588.827	114
571.602	608.095	81
314.108	878.837	124
411.156	834.313	80
939.145	1009.02	88
301.043	503.577	24
868.196	229.854	74
88.7228	618.184	4
546.484	372.477	55
402.613	188.281	94
796.351	784.547	134
547.791	264.932	118
291.047	658.326	92
387.773	165.086	10
895.852	668.866	13
321.698	703.896	129
774.566	111.944	32
665.053	103.741	112
287.349	451.28	44
1020.34	265.2	85
857.812	73.0812	93
789.945	316.995	87
28.2949	99.4419	5
302.066	500.965	127
568.708	141.794	41
153.579	464.38	51
848.34	208.726	89
908.681	704.14	111
461.435	585.569	29
594.618	758.895	145
994.18	647.836	14
580.359	678.234	66
52.1918	411.208	59
644.289	79.5399	120
36.4955	301.609	56
389.717	619.919	131
166.635	485.87	51
889.523	408.53	60
561.728	849.566	42
558.826	611.067	81
167.788	994.161	11
888.131	458.025	135
403.287	794.697	91
602.563	686.457	12
677.188	683.289	121
693.122	785.064	68
1027.31	630.033	34
399.731	701.518	48
237.5	514.11	62
746.477	386.599	50
373.729	174.941	6
600.49	652.834	66
455.376	13.9979	119
392.823	799.712	91
599.273	465.229	139
555.511	263.712	18
183.584	825.768	9
596.033	740.594	145
349.642	464.29	22
307.125	507.885	24
344.661	466.546	136
467.096	331.817	83
567.022	620.493	81
467.069	584.583	29
797.417	346.936	100
593.914	673.991	12
281.971	674.894	92
211.454	184.161	36
666.344	110.353	112
590.791	280.043	58
699.623	777.501	68
581.989	669.468	66
949.726	137.117	101
196.875	925.839	99
1001.31	312.057	138
196.037	188.598	36
336.932	43.6589	109
913.328	676.574	13
852.664	438.213	19
922.224	465.523	82
458.893	217.281	53
514.245	261.463	118
587.878	668.062	66
186.633	974.035	11
812.02	357.935	100
178.369	965.95	25
221.807	636.678	115
41.731	715.589	49
1034.49	634.923	34
693.985	21.3463	17
633.89	91.1896	95
86.8902	839.327	84
893.741	713.212	111
227.466	659.408	115
298.605	669.293	92
884.005	213.106	126
189.455	135.359	39
569.108	123.861	103
328.354	479.757	136
410.006	404.828	107
908.442	935.623	8
743.722	518.535	86
645.548	710.188	117
514.802	135.865	3
713.836	779.089	68
513.062	159.197	78
604.427	818.814	63
532.55	126.175	3
211.572	891.931	141
561.385	409.844	113
544.223	825.387	144
559.188	606.885	81
592.3	747.057	145
606.966	760.947	145
566.599	265.186	18
649.871	579.894	114
124.478	275.649	72
764.794	529.15	86
267.732	537.118	52
688.337	766.56	68
571.696	595.764	81
454.373	47.3789	67
266.936	518.212	62
12.6003	297.174	56
654.215	86.8873	112
454.3	26.722	67
137.735	769.792	90
211.16	234.625	64
49.3577	491.836	123
462.547	335.665	83
667.348	499.038	132
425.235	625.722	131
749.189	475.153	142
788.717	333.581	87
468.717	41.0029	67
107.91	288.532	72
916.268	1000.39	88
59.5592	273.442	104
281.524	550.174	52
444.254	909.49	73
834.805	559.088	46
338.971	472.667	136
814.222	843.451	102
337.353	35.2784	109
647.931	517.163	130
165.017	798.744	2
72.9134	632.784	4
329.593	677.29	129
258.854	906.309	110
564.188	271.434	18
223.782	647.266	115
459.693	103.734	20
541.785	350.708	55
805.904	573.172	1
288.426	669.205	92
859.422	898.06	21
456.827	231.613	53
692.539	16.7743	17
279.529	686.063	92
810.125	366.217	100
683.863	7.25052	17
562.214	133.369	103
854.009	239.627	74
645.423	672.175	121
-0.742307	302.41	56
902.141	711.842	111
197.921	178.958	36
376.86	158.339	10
568.919	549.19	30
563.648	265.146	58
581.539	126.157	103
168.381	123.759	39
204.658	176.644	54
959.627	144.729	101
922.876	203.116	76
295.937	596.07	45
224.792	630.808	115
847.534	21.3692	70
932.199	820.524	7
555.516	611.485	81
562.207	129.147	103
691.617	779.576	68
647.132	531.397	130
909.794	442.817	82
902.01	461.671	128
505.188	873.788	116
42.1305	690.516	49
849.604	234.065	89
944.139	138.562	101
18.054	302.935	56
1020.24	255.474	85
31.6554	86.0539	5
554.321	410.193	113
420.335	416.038	107
624.929	694.046	117
818.552	566.817	1
78.6429	673.507	71
204.672	190.971	36
629.66	91.0993	95
801.556	772.924	134
200.445	187.24	36
675.549	514.462	132
499.598	863.323	116
54.8386	287.083	104
874.551	77.802	93
595.317	773.35	145
50.6151	431.249	59
214.826	280.891	16
570.789	116.575	103
850.496	204.206	74
866.528	561.962	133
14.5659	293.551	56
651.701	77.9476	95
473.932	42.2607	67
173.612	147.083	39
555.803	617.996	81
549.526	356.965	55
350.607	477.27	22
298.388	669.868	92
553.509	367.962	55
127.36	279.047	72
404.908	619.119	131
400.633	828.474	80
800.323	854.699	102
69.7073	441.876	59
873.742	190.991	126
547.933	366.522	55
318.439	706.326	129
925.976	211.192	69
911.944	212.367	76
756.795	252.391	97
302.695	466.834	44
468.212	115.936	20
43.9287	875.304	23
411.193	797.522	91
775.182	847.516	35
861.643	536.274	133
888.256	412.745	140
352.039	180.071	10
140.316	764.066	90
916.132	935.495	8
784.438	323.529	87
889.705	226.104	76
483.59	841.542	38
745.529	253.105	97
797.545	335.662	100
958.706	125.75	101
852.3	88.2469	93
355.324	1023.5	33
748.653	502.779	86
667.432	689.904	121
347.302	1009.6	33
909.393	225.598	69
534.997	260.214	118
540.5	244.029	118
68.8885	274.536	104
401.577	692.901	48
662.576	937.192	57
584.41	352.678	15
827.041	456.342	19
703.617	785.311	68
297.509	668.095	92
562.796	151.211	41
707.325	773.341	68
343.117	1006.74	33
395.889	300.499	27
462.453	825.812	77
635.56	461.079	28
691.161	20.3831	17
460.613	25.5543	67
263.816	499.574	62
972.944	650.969	14
729.914	394.62	50
189.068	194.5	36
43.994	720.622	49
954.513	153.37	101
73.4932	678.323	71
30.8057	83.9029	5
903.078	711.564	111
762.201	862.282	35
675.683	98.2745	112
681.418	14.5135	17
847.644	214.192	61
634.929	521.919	130
809.245	770.442	134
47.8035	72.1161	37
754.154	235.604	97
791.827	844.639	35
680.638	10.2717	17
740.544	226.392	97
545.231	370.586	55
875.057	71.7291	93
391.347	632.984	131
193.148	876.876	141
459.747	220.132	53
645.815	433.539	28
844.347	201.365	61
662.165	94.372	112
782.8	465.657	142
959.116	123.369	101
648.669	582.032	114
298.928	457.574	44
764.537	134.127	32
895.431	472.091	128
285.13	592.387	45
843.233	449.741	19
816.16	576.8	1
43.6158	711.281	49
253.086	508.05	62
675.651	80.1569	112
214.356	643.571	115
903.677	421.46	140
48.9849	267.856	104
80.0818	631.065	4
556.941	629.136	108
732.03	224.484	97
987.447	649.38	14
304.392	882.639	124
594.759	756.705	145
447.424	210.831	53
766.43	467.706	142
871.767	189.462	126
382.745	793.953	91
539.329	135.171	3
455.12	334.321	83
582.844	336.942	15
574.599	681.742	66
814.594	581.27	1
808.609	857.368	102
810.13	567.52	1
178.971	996.1	11
669.177	504.917	132
135.771	270.626	72
764.079	454.708	142
544.765	361.259	55
878.039	1029.21	125
87.3969	838.512	84
501.115	869.588	116
116.938	278.405	72
876.926	191.845	126
840.198	33.0997	70
999.001	857.103	137
50.3305	448.704	59
970.895	671.135	14
411.357	607.351	131
312.321	884.196	124
549.85	260.179	18
953.639	136.545	101
394.247	780.687	91
808.535	841.937	102
768.539	135.875	32
102.676	836.395	84
1000.7	654.017	14
857.843	229.763	74
538.259	131.882	3
574.037	266.571	58
1000.2	644.078	14
819.443	773.502	134
17.5546	296.045	56
468.17	38.9071	119
31.1407	876.615	23
765.748	456.501	142
636.271	89.6542	95
865.395	545.313	133
902.239	452.315	128
525.089	267.758	118
846.187	212.257	89
604.897	837.618	63
586.555	284.354	58
436.546	41.7478	119
993.925	866.373	137
902.497	463.357	128
156.279	476.08	51
50.485	874.396	23
264.172	515.33	62
193.094	200.527	36
878.535	908.746	21
402.294	857.661	80
907.48	672.674	13
766.717	453.417	142
895.557	462.587	128
447.458	218.984	53
855.093	38.1906	70
392.841	169.765	94
394.137	794.083	91
641.276	592.987	114
50.8058	694.58	49
564.592	136.885	103
199.084	928.745	141
74.169	307.167	31
312.145	887.621	124
565.749	136.04	103
141.845	823.656	2
749.773	836.982	35
44.2667	75.1202	37
544.084	361.121	55
661.671	157.898	75
23.8249	883.275	23
801.81	789.048	134
876.898	1002.09	125
177.066	156.522	39
189.351	933.686	99
1019.85	285.564	85
55.6325	500.737	123
571.613	605.289	81
565.766	855.855	42
857.912	177.022	126
659.215	783.541	40
658.99	981.469	106
622.601	69.1154	120
153.435	798.862	2
584.553	282.61	58
183.424	853.455	9
612.985	342.82	26
846.942	553.287	46
128.825	269.703	72
840.565	440.148	19
419.004	716.169	48
870.736	198.072	126
73.6035	656.582	4
542.227	253.418	118
886.961	87.4994	93
858.088	219.617	74
399.407	182.761	94
138.081	264.039	72
413.486	824.639	80
14.3317	68.9761	5
221.791	283.507	16
687.857	47.8945	17
868.958	544.354	133
205.782	889.796	141
948.886	816.602	7
1018.22	624.013	34
806.02	572.657	1
863.517	230.342	89
384.865	832.815	80
582.166	461.843	139
826.615	574.579	1
635.361	521.04	130
608.194	462.313	139
473.171	823.94	143
922.273	908.092	8
628.964	453.105	28
619.472	459.218	122
614.323	479.418	122
369.396	178.903	10
555.883	365.539	55
1012.55	867.414	137
841.123	233.348	74
763.648	387.254	50
204.257	171.126	36
660.014	811.885	40
521.787	859.443	116
215.795	158.734	54
81.0897	638.819	4
882.489	417.386	140
984.978	304.716	138
999.72	650.553	14
36.4327	90.5968	5
80.8429	650.036	4
635.997	454.181	28
860.331	172.316	126
376.879	282.069	27
475.221	827.149	38
370.348	185.425	10
409.879	617.41	131
414.842	810.338	91
220.102	279.796	16
579.405	140.829	103
424.103	407.114	107
515.12	831.656	143
1005.47	641.442	34
393.75	802.43	91
49.7225	709.841	49
191.85	852.205	9
252.913	918.172	110
510.624	186.446	78
652.162	85.4918	120
844.67	237.816	74
832.032	542.359	46
843.003	541.818	46
747.828	534.5	86
22.5888	83.8687	5
591.387	356.545	96
540.372	614.415	81
492.431	827.224	143
444.321	38.8764	119
914.395	451.916	128
404.155	634.953	131
836.622	227.935	74
983.924	657.921	14
397.505	792.4	91
572.602	164.62	65
1000.99	262.213	85
730.36	409.986	50
1001.93	305.481	138
746.031	242.219	97
433.163	221.184	53
1020.69	260.317	85
892.969	459.507	82
209.058	193.461	54
425.258	423.71	107
185.509	847.929	9
548.808	259.806	18
482.41	34.7853	67
647.957	985.252	106
897.308	677.861	13
377.936	295.069	27
569.395	128.562	41
581.531	177.498	65
148.063	756.257	90
888.629	464.036	135
489.276	832.693	38
259.825	882.477	110
199.108	953.793	99
553.841	123.423	3
184.416	852.837	9
858.575	1012.65	125
912.796	462.259	128
64.6113	682.874	71
285.88	497.666	24
569.227	556.776	30
572.681	651.475	108
752.252	119.709	32
480.377	834.618	38
862.789	208.376	126
1029.64	869.71	137
602.229	726.223	47
197.665	944.514	99
591.938	477.25	139
460.164	22.8776	67
394.348	634.48	131
187.941	141.367	39
450.551	45.9075	67
653.526	705.273	121
567.901	655.973	108
871.358	389.433	60
883.117	884.964	21
708.977	787.732	68
758.801	852.164	35
595.439	805.34	63
882.26	92.9602	93
237.529	289.25	16
178.428	142.445	39
812.597	790.699	134
230.345	659.241	115
592.196	683.59	12
820.336	836.203	102
632.694	427.12	28
825.38	420.075	19
62.9995	421.67	59
188.401	945.556	99
891.582	444.582	135
38.8105	272.251	104
761.478	507.375	86
218.748	288.822	16
923.187	935.875	8
113.977	268.129	72
902.053	416.224	140
619.284	477.223	122
756.637	388.14	50
281.074	581.968	45
489.093	828.629	38
294.677	454.126	44
655.655	686.331	121
932.178	943.228	8
344.724	1008.89	33
321.069	42.7499	109
656.755	593.586	114
194.497	895.543	141
57.7279	432.251	59
861.125	76.2526	93
454.682	589.961	29
866.896	540.741	133
170.93	871.936	9
803.44	783.292	134
184.593	842.577	9
611.536	676.338	47
472.601	822.091	143
908.54	469.201	135
292.596	576.292	45
204.84	276.1	16
264.71	523.735	52
704.714	21.9378	17
575.142	834.433	63
1038.79	265.655	85
150.59	826.519	2
1027.89	287.212	85
903.735	920.886	8
839.743	37.0999	70
572.384	548.556	30
997.059	881.04	137
653.614	983.61	79
817.313	577.555	1
1002.94	270.4	85
389.97	835.67	80
361.867	1002.19	33
801.014	847.319	35
654.299	520.837	130
566.796	294.006	58
588.209	637.938	108
40.6816	711.04	49
840.719	42.1871	70
62.4194	677.43	71
294.991	488.947	127
370.891	179.787	6
478.264	827.762	77
392.899	817.901	91
906.542	446.443	135
620.734	453.78	28
572.598	108.849	41
553.796	207.299	43
185.558	975.293	25
584.213	834.509	63
459.764	319.283	83
140.31	814.881	2
68.8469	722.038	49
441.443	25.0456	119
580.802	284.408	58
415.541	168.124	94
527.79	260.479	118
920.061	949.634	8
669.815	167.057	75
210.064	932.599	99
200.667	173.229	54
195.811	841.906	9
60.6763	697.653	49
887.657	457.98	128
80.5549	685.23	71
65.4421	710.068	49
201.999	943.222	99
518.568	122.297	3
558.484	607.617	81
160.365	1001.81	11
309.984	886.531	124
1022.62	866.401	137
475.171	850.666	77
267.733	675.324	92
491.932	830.198	38
638.583	89.1611	120
123.432	274.981	72
592.151	703.638	47
967.952	639.004	14
321.082	693.681	129
284.384	600.077	45
772.655	516.761	86
152.339	804.366	2
448.827	327.048	83
204.928	232.027	64
293.262	869.812	124
615.057	696.325	47
761.317	459.523	142
961.63	133.427	101
781.606	449.844	98
893.098	77.8988	93
794.341	448.769	98
923.817	1028.01	88
188.084	899.072	141
756.321	235.26	97
652.346	515.253	130
576.667	274.176	58
901.312	426.524	82
587.255	677.197	66
346.879	1014.19	33
225.235	198.668	36
763.029	454.477	142
488.297	837.828	38
267.601	529.036	52
515.809	814.638	144
507.141	865.361	116
204.951	959.742	99
43.0934	869.21	23
802.014	366.074	100
550.456	819.35	144
30.0744	289.483	56
663.573	987.24	79
446.641	223.267	53
390.683	839.933	80
204.757	174.455	54
467.069	25.7797	67
624.359	703.046	117
529.139	128.332	3
620.779	426.136	28
241.318	906.046	110
857.467	225.536	89
279.904	466.536	44
749.167	245.463	97
46.0221	57.4838	37
584.209	145.171	41
879.925	531.829	133
1039.75	256.64	85
407.243	637.377	131
646.012	78.0291	120
767.234	853.61	35
864.528	188.127	126
180.824	945.051	99
575.862	761.072	145
387.536	724.801	48
279.45	676.048	92
533.636	159.387	78
929.196	821.591	7
624.442	72.0718	95
474.111	919.214	73
512.783	870.172	116
483.263	821.743	77
485.461	912.252	73
779.012	310.016	87
833.297	437.857	19
328.234	485.386	136
741.199	382.537	50
623.147	703.803	117
149.559	758.386	90
1003.24	885.261	137
758.974	490.301	142
579.766	372.093	15
651.087	88.3859	95
924.357	936.276	8
1021.76	624.177	34
576.907	354.848	15
120.818	843.347	84
553.902	138.522	41
319.797	475.218	136
601.075	481.232	139
181.45	984.926	11
661.808	577.003	114
74.4836	634.509	4
463.483	576.677	29
262.701	912.276	110
285.787	509.149	62
50.7331	60.0671	37
664	88.6414	112
634.621	999.441	79
613.899	457.208	122
551.109	844.512	42
300.762	660.278	92
457.816	559.836	29
630.757	79.3233	95
310.916	679.546	92
843.132	556.653	46
868.225	701.148	111
347.661	479.366	22
183.382	976.087	11
59.6138	420.928	59
659.099	987.316	79
292.567	466.469	44
845.936	548.471	46
189.752	893.347	141
416.686	415.24	107
284.075	520.03	127
307.471	891.043	124
883.097	421.817	140
974.661	649.273	14
756.63	451.886	142
563.263	612.395	81
449.098	40.6067	67
616.222	693.773	47
65.0714	476.236	123
210.486	850.8	9
196.116	847.342	9
907.046	666.149	13
560.85	536.335	30
776.271	829.091	35
674.958	682.521	121
571.339	531.914	30
773.964	840.432	35
323.249	702.94	129
399.647	624.113	131
863.014	227.583	89
676.814	663.148	121
275.18	921.269	110
397.277	154.047	94
113.08	864.288	84
621.596	346.749	26
374.805	187.242	6
384.892	797.498	91
290.91	503.33	24
683.82	19.6254	17
585.246	472.741	139
827.323	451.109	19
682.731	521.617	132
462.544	595.83	29
174.962	982.505	11
651.953	175.378	75
192.897	169.439	36
832.088	39.7615	70
875.346	1010.42	125
512.844	181.01	78
422.151	675.473	48
904.162	724.222	111
590.007	808.911	63
402.349	422.099	107
292.129	501.214	127
440.956	16.7445	119
9.81901	298.491	56
607.937	715.391	47
661.416	589.19	114
866.15	208.153	126
823.188	200.731	61
218.628	294.538	16
629.221	995.1	79
611.955	450.577	28
966.553	147.856	101
451.923	29.6737	119
567.349	662.585	66
927.724	678.091	13
479.18	821.223	38
518.562	177.502	78
258.653	522.083	52
67.434	505.312	123
62.331	496.14	123
457.221	8.78684	119
134.652	798.967	2
240.82	524.168	62
616.091	312.433	26
643.77	79.7188	95
179.582	141.227	39
866.57	203.573	126
891.387	463.746	135
234.719	647.3	115
393.213	819.836	91
573.441	817.501	63
628.206	81.5839	95
587.718	188.326	65
819.217	579.633	1
668.811	109.956	112
907.856	936.891	8
600.802	679.409	12
74.7768	632.115	4
372.175	173.188	6
292.273	592.955	45
527.178	143.983	3
928.306	931.775	8
589.375	807.704	63
574.493	125.452	103
302.051	580.142	45
567.531	645.493	108
254.605	518.946	62
62.0207	639.635	4
445.187	37.2716	119
753.017	843.45	35
830.964	10.9091	70
305.106	877.869	124
942.517	817.48	7
579.326	178.556	65
461.018	329.867	83
803.309	367.673	100
559.854	606.237	81
676.241	501.666	132
352.087	455.477	136
430.207	220.295	53
852.632	210.05	89
864.369	892.022	21
829.145	33.6162	70
594.559	775.585	145
288.782	458.448	44
61.3152	665.275	71
589.886	349.1	96
933.946	827.616	7
213.593	936.782	99
132.667	810.823	2
21.2939	285.984	56
998.941	656.127	14
497.712	825.309	143
546.391	361.053	55
458.037	848.203	38
390.684	809.897	91
743.736	252.956	97
483.949	840.076	77
888.545	465.56	128
817.15	567.384	1
800.999	838.598	102
311.766	878.759	124
352.899	1005.76	33
901.14	432.693	82
340.366	476.277	136
551.624	408.346	113
190.56	145.622	39
338.173	475.854	136
380.325	711.988	48
458.071	10.8356	119
816.103	764.821	134
181.197	959.986	25
942.63	818.489	7
