491.211;644.994
502.239;997.79
868.239;1008.95
982.156;503.061
714.206;711.937
451.981;299.829
301.598;946.461
739.766;677.962
722.422;832.747
314.392;386.355
620.295;170.544
76.919;647.69
672.438;392.474
401.536;788.256
423.785;462.601
619.424;647.514
92.3251;602.651
508.935;647.413
611.652;43.7338
609.777;143.363
641.483;641.209
826.634;215.865
476.204;851.923
439.146;1003.95
346.486;883.86
490.716;563.547
992.238;524.365
866.906;136.915
77.74;238.215
546.529;898.563
579.194;241.282
126.213;143.798
719.447;725.713
714.133;807.457
659.728;715.485
589.106;210.058
79.0183;655.056
546.566;278.183
582.622;247.932
522.131;315.047
179.733;518.297
422.057;392.248
284.765;133.058
185.716;624.376
175.785;504.7
392.053;783.239
853.898;530.047
731.427;813.491
832.255;54.9196
194.448;72.9607
334.125;677.309
107.676;9.46773
108.457;9.77662
610.002;256.6
565.098;258.185
448.627;397.673
391.974;184.13
936.229;484.626
439.84;984.574
758.518;256.041
724.773;819.25
119.837;602.91
105.699;124.433
754.743;88.638
971.37;717.726
853.855;537.543
745.277;813.167
19.322;117.919
317.608;960.471
934.27;766.807
612.365;175.969
653.931;319.089
192.596;847.78
887.849;149.93
855.987;635.738
646.966;491.82
177.329;101.046
929.472;81.9039
105.886;635.326
789.484;723.406
535.073;741.889
814.462;425.685
431.904;392.354
77.5081;243.895
95.5907;676.718
398.118;186.739
487.248;212.713
738.679;711.539
715.673;790.833
130.375;747.264
425.639;976.971
462.605;378.702
175.583;631.36
561.045;250.192
474.103;291.018
643.141;391.548
116.87;987.801
552.916;901.44
54.4578;62.5843
772.403;60.6189
293.05;945.53
271.013;337.83
395.762;784.292
666.161;293.497
339.557;644.153
453.021;401.321
641.097;167.55
332.102;31.7657
424.24;883.145
641.906;460.977
551.574;759.534
174.031;647.245
916.646;487.768
328.686;36.1005
510.565;647.818
474.358;393.694
200.846;196.128
281.153;137.008
809.089;430.43
510.048;639.004
909.924;591.271
622.653;153.286
117.853;720.148
609.656;491.965
614.313;643.48
235.684;533.913
968.248;728.487
936.227;773.189
834.837;628.219
715.368;329.735
47.6766;54.2703
128.632;111.952
118.69;25.2534
401.42;788.135
182.459;816.047
690.065;527.42
863.923;54.97
519.932;185.049
497.333;627.953
105.618;86.7541
427.043;602.79
611.459;459.685
573.146;896.796
479.295;646.153
44.9851;109.318
684.236;533.794
629.59;797.624
658.984;180.164
585.672;211.214
492.707;308.726
321.784;957.395
71.0999;604.425
21.9419;69.1217
866.2;988.498
928.64;437.779
25.7476;79.1528
508.284;216.793
598.323;276.726
432.618;377.304
535.568;210.314
816.987;456.18
195.359;819.021
579.379;251.765
172.02;88.9179
732.108;850.041
97.5561;630.539
217.884;524.948
853.109;1019.26
135.829;929.957
850.537;991.566
774.763;63.2332
276.164;139.734
660.788;140.679
109.072;600.429
139.024;983.692
777.643;491.967
510.479;614.86
140.91;912.112
386.307;273.153
756.181;193.611
488.725;1011.53
845.304;1009.95
513.649;614.531
972.427;511.198
844.69;77.0144
557.837;275.563
744.17;792.447
823.171;423.568
478.063;1000.25
451.253;401.858
722.942;822.832
779.275;697.581
762.886;261.305
94.9555;611.807
739.787;351.438
323.712;413.333
383.279;256.439
180.555;175.169
708.523;622.184
404.143;206.99
498.141;625.217
136.105;986.639
921.63;589.472
467.968;967.097
443.431;388.653
667.154;413.99
467.096;1017.32
359.134;875.269
802.329;214.039
365.719;584.518
155.998;544.586
358.407;858.838
556.865;732.815
133.933;124.871
849.479;532.99
426.441;434.677
844.096;49.2406
647.292;144.703
750.24;831.955
489.957;625.476
613.403;364.438
426.054;860.12
15.0433;199.979
598.889;485.244
728.413;700.573
925.184;855.595
321.855;407.576
910.128;593.465
138.317;1004.67
471.002;990.602
342.207;586.483
293.979;322.384
588.752;271.521
119.681;726.792
200.135;498.084
577.007;235.993
149.357;913.13
870.29;169.767
555.18;251.745
96.5862;527.531
512.145;200.623
329.814;408.711
110.938;131.568
122.973;988.435
736.462;816.842
450.714;602.211
412.379;545.346
664.672;154.461
434.748;857.35
376.656;201.64
446.955;799.07
187.522;76.8604
469.487;868.218
546.265;249.745
860.18;140.942
151.705;986.593
331.451;43.2024
649.58;463.437
77.4663;514.823
236.428;139.514
974.051;732.387
624.832;620.772
290.161;16.4268
89.7806;513.045
361.886;574.461
882.118;856.807
981.954;715.918
413.669;553.928
271.863;29.7239
780.827;238.776
112.088;629.07
714.648;867.872
204.884;171.083
912.302;515.207
973.103;728.928
901.991;1013.34
18.6219;110.222
411.883;451.196
752.098;65.2763
414.043;427.879
448.477;373.602
458.008;390.876
722.86;790.442
492.612;648.956
838.119;521.716
342.38;587.058
750.738;693.832
181.817;98.5343
120.449;609.875
663.859;303.618
613.165;795.055
270.579;323.283
743.701;683.742
584.51;232.302
267.307;112.336
424.776;793.84
473.084;861.323
309.989;933.571
637.145;365.07
765.329;257.087
724.412;877.69
724.587;854.02
163.766;926.197
405.735;562.691
509.185;307.663
713.148;341.462
915.95;705.381
843.647;49.409
598.08;152.217
920.488;509.844
217.81;553.157
790.005;498.954
838.379;615.946
739.077;249.732
205.214;188.296
448.219;968.054
659.698;145.655
719.778;807.633
442.92;600.98
82.7313;651.757
917.285;836.334
363.77;257.465
410.908;543.305
470.922;852.458
95.6574;64.4278
299.635;939.273
429.525;396.084
617.692;625.086
510.593;207.643
58.5343;239.264
413.016;546.636
923.202;432.084
915.977;706.101
457.387;373.45
91.1611;658.618
632.88;353.711
803.192;213.206
772.984;75.2778
379.186;208.019
402.415;449.85
408.35;541.143
142.424;987.697
558.051;732.638
163.811;924.04
96.258;705.45
1011.46;520.549
852.744;1013.04
663.917;302.66
287.503;15.0541
921.807;614.14
943.287;461.219
448.729;792.68
516.929;213.069
465.764;960.462
429.732;880.61
776.898;518.856
752.16;689.903
433.525;609.446
816.145;733.878
721.853;246.835
26.7574;69.3007
99.5282;620.991
482.108;274.47
133.899;986.578
110.764;123.906
884.32;162.58
872.962;871.386
598.26;249.488
682.352;510.036
142.981;732.164
496.339;648.607
312.32;408.257
545.382;880.431
780.052;238.209
582.915;265.882
284.783;313.703
246.274;754.953
344.377;670.24
859.632;626.784
560.667;756.494
457.752;871.008
728.04;244.447
651.534;410.615
322.612;407.94
472.447;863.756
457.648;280.895
65.44;241.45
957.279;465.115
733.664;711.972
96.9049;14.3245
988.396;524.947
440.644;879.146
925.766;600.667
951.949;777.132
348.069;665.442
749.655;69.7762
333.323;37.6903
655.357;690.429
987.474;520.871
954.511;462.477
157.856;990.77
837.506;54.8872
896.06;990.508
73.09;524.061
30.9563;217.611
917.713;414.5
442.728;953.798
517.808;626.478
568.208;262.294
629.614;367.64
19.6806;203.335
853.84;290.76
497.933;207.916
91.1631;522.414
601.361;162.234
66.3291;223.213
305.188;949.807
598.293;230.527
663.306;402.736
891.818;1006.23
907.745;509.078
870.224;152.557
607.205;64.1357
714.25;637.365
404.248;545.43
457.931;952.591
659.988;202.395
78.1004;596.36
765.186;701.617
930.103;93.267
669.156;517.774
453.78;285.461
867.471;1005.24
141.504;543.566
440.993;384.896
87.3742;72.6377
916.645;502.611
147.581;532.763
474.121;995.843
395.748;552.351
844.663;65.8531
648.964;296.847
574.323;223.896
515.558;198.776
875.7;152.346
74.3985;591.517
416.755;600.357
744.511;831.088
449.793;297.396
890.433;580.004
552.342;266.601
756.894;693.136
147.78;636.414
191.262;176.652
460.409;957.731
807.031;736.678
407.897;454.664
186.846;635.036
433.372;875.597
359.478;585.998
326.004;390.814
726.293;337.361
824.269;434.274
815.059;217.348
79.9176;527.687
775.977;183.804
388.079;464.836
330.339;402.538
760.343;79.3642
900.06;586.264
187.112;510.69
404.264;598.957
840.739;539.104
733.11;261.259
105.612;620.57
519.788;633.257
932.275;425.434
381.976;470.189
783.88;514.208
624.985;369.321
844.791;616.13
726.164;713.846
495.471;642.919
823.84;434.175
619.739;802.132
861.418;299.957
854.059;62.5465
597.997;60.5474
847.057;66.7763
511.808;321.236
734.923;699.626
341.954;50.3195
715.71;709.095
356.698;577.727
739.341;701.025
778.886;251.195
489.392;999.697
593.781;231.816
900.173;575.731
549.581;255.282
931.613;426.015
150.304;542.83
132.423;724.32
767.076;247.714
980.946;732.326
913.52;508.827
393.666;196.832
451.266;951.979
435.329;875.414
340.047;49.517
832.923;538.029
650.467;469.1
194.983;87.4816
384.861;804.24
34.421;73.0859
148.996;919.249
646.59;299.051
681.226;517.914
705.863;644.846
522.587;195.693
665.046;705.274
63.5878;223.428
774.027;179.05
321.259;395.684
732.865;826.279
356.32;866.942
870.381;309.448
909.022;601.462
341.718;656.562
762.381;689.593
34.5463;107.149
987.598;721.772
742.422;833.721
864.618;999.241
441.606;607.515
376.031;264.309
190.454;178.956
648.048;159.647
333.206;399.466
932.611;104.093
22.5486;201.583
983.116;510.397
667.728;1010.67
929.761;699.256
727.871;794.383
419.973;435.264
613.058;812.615
933.779;422.987
891.653;998.962
447.575;391.832
892.571;1007.08
359.703;617.789
801.182;725.557
527.042;199.773
574.446;876.219
413.078;433.998
316.142;945.26
813.368;228.114
142.086;533.445
195.119;88.669
778.869;502.811
512.266;740.504
816.961;443.087
732.718;866.754
672.182;1010.86
775.843;182.302
363.122;613.22
655.336;161.136
669.459;701.481
734.154;698.883
866.219;854.991
854.693;616.492
741.929;689.216
1005.35;522.524
71.6483;230.521
132.74;992.226
186.999;94.8212
376.145;270.238
921.967;423.381
272.4;129.912
32.129;98.7177
734.242;796.435
387.14;793.92
132.151;992.003
87.4596;647.754
767.301;71.6273
39.7958;74.6992
88.3377;518.692
39.9297;62.3053
646.926;157.907
654.641;149.413
850.649;66.3125
727.423;349.323
984.323;512.229
576.303;219.924
398.386;556.488
388.17;793.631
475.012;270.743
365.07;264.237
473.902;1008.43
980.233;731.615
128.505;127.044
473.714;1008.41
441.116;797.313
499.068;639.668
71.1106;232.195
727.653;349.22
79.6966;686.232
650.31;688.551
1015.65;525.499
360.35;634.935
78.2307;653.94
147.015;724.504
268.668;315.412
596.323;208.656
507.434;647.097
451.596;940.787
946.698;86.4321
393.561;450.59
559.258;244.873
406.329;798.984
610.649;261.613
748.862;842.266
86.9485;631.288
953.867;488.22
440.466;776.206
757.75;89.7703
420.124;392.889
913.268;997.959
433.781;1008.77
655.598;1013.59
181.322;655.633
880.77;846.133
594.896;243.624
77.8695;241.048
461.773;615.847
445.927;778.492
120.977;144.434
639.626;290.669
837.614;73.9566
531.274;753.342
464.864;987.999
941.757;456.45
678.074;989.814
743.846;264.859
929.456;596.671
846.831;310.943
646.599;387.2
778.088;688.97
581.099;272.013
276.709;139.75
662.878;416.357
639.166;291.17
771.899;681.685
325.163;938.188
742.111;711.434
721.883;241.008
900.301;614.084
944.747;419.655
651.03;492.392
615.265;144.983
22.6098;190.722
460.237;368.194
425.356;424.781
354.517;261.672
123.917;144.395
845.071;518.479
662.8;213.597
168.449;832.029
499.917;185.053
316.698;410.135
399.399;587.19
629.174;796.679
844.592;1000.96
469.907;371.47
484.322;284.028
352.198;608.822
372.565;284.258
136.755;619.608
353.044;607.758
333.503;644.128
144.877;521.732
722.86;700.371
775.314;63.6731
998.042;343.988
838.644;46.419
490.994;327.454
740.407;845.545
489.169;189.14
463.606;368.606
84.6972;574.084
866.738;129.539
415.181;1007.06
440.542;596.399
790.256;250.05
566.031;729
87.8364;34.8054
447.289;396.623
99.4565;677.088
1005.47;504.399
832.125;54.6926
811.197;427.788
340.763;386.404
417.814;545.165
510.614;215.207
140.208;522.574
236.217;548.454
332.317;380.668
238.267;125.051
779.138;197.736
324.67;672.442
86;91.6869
934.109;462.185
535.923;193.523
554.804;277.09
194.345;163.013
370.561;586.032
344.87;675.839
13.451;111.075
342.232;644.579
164.957;1001.84
727.687;273.341
127.882;617.653
454.137;940.6
600.095;799.696
554.003;245.382
221.93;769.029
193.339;163.184
144.447;988.695
352.15;628.853
919.868;88.9455
341.617;852.674
198.55;655.143
995.172;741.156
749.186;85.1674
120.858;1012.19
563.134;873.951
582.681;897.433
55.6624;66.9755
731.927;328.009
446.894;942.208
153.029;941.828
939.743;457.358
572.392;239.433
999.766;735.979
343.667;401.987
777.379;198.767
93.7;663.89
452.284;401.781
982.558;522.126
404.9;616.165
624.294;792.253
92.2875;663.831
254.085;127.344
430.45;776.993
642.716;141.658
986.465;321.345
281.388;308.489
300.626;408.97
74.5016;250.814
923.542;437.458
653.697;1000.8
294.707;38.988
869.556;876.626
39.07;85.4866
685.647;1011.98
608.557;458.765
232.183;528.974
355.226;883.63
557.683;247.121
790.33;247.164
277.467;341.735
541.571;876.834
622.904;477.281
952.009;782.139
686.625;1009.26
479.914;560.147
612.854;374.588
796.565;517.305
183.744;105.015
857.75;635.119
427.417;601.302
451.866;308.529
598.715;809.32
659.869;1018.38
132.978;632.624
820.503;533.999
153.904;982.046
511.064;726.988
590.718;163.971
941.578;715.453
936.531;459.571
203.703;541.809
483.684;982.308
226.847;557.36
739.388;269.933
655.484;684.208
114.93;142.838
437.125;956.88
799.607;747.175
181.53;104.148
1010.82;507.65
853.997;603.778
289.833;42.0435
573.058;754.469
946.986;489.354
83.1235;681.405
847.966;624.5
433.952;789.124
141.989;535.783
947.745;768.43
127.87;727.205
354.611;578.786
133.966;995.33
461.752;380.993
504.024;204.65
549.813;265.955
916.759;852.709
1004.51;331.567
986.032;511.496
800.029;731.893
593.523;221.04
589.862;226.09
737.972;699.245
870.513;154.372
99.1488;21.546
330.951;393.989
330.798;393.817
448.994;615.158
343.601;39.594
127.667;994.174
151.795;1001.19
505.673;314.593
25.3069;101.424
61.1641;231.146
397.387;551.794
825.532;443.937
721.908;340.087
455.276;384.949
954.565;768.065
852.534;616.657
845.801;56.5644
334.169;657.15
892.094;580.398
468.368;270.443
557.88;880.642
725.215;802.356
280.292;29.738
909.126;498.937
414.623;598.144
419.658;441.907
121.223;122.989
730.86;867.277
852.165;616.382
117.696;126.646
124.06;123.264
494.56;548.671
946.451;764.426
992.795;510.347
497.218;999.138
96.3312;697.931
645.949;474.884
401.144;546.773
909.94;605.563
124.823;123.688
336.385;656.204
346.584;40.8608
308.988;941.051
709.614;634.616
93.1566;642.322
465.164;861.888
181.1;834.104
601.635;477.05
743.13;829.905
919.044;604.434
856.691;1005.4
760.228;68.6195
725.724;803.228
114.834;619.498
650.332;159.348
870.384;161.773
628.136;628.083
410.407;457.744
520.526;746.395
402.472;460.761
463.238;382.057
765.475;185.476
919.047;845.064
932.153;419.513
98.5317;22.0964
518.149;737.782
390.354;804.309
918.086;601.843
555.176;742.405
784.592;504.155
421.504;995.466
491.369;992.04
996.831;516.525
916.971;608.508
983.735;731.937
865.62;318.979
187.058;93.039
384.777;800.314
471.608;270.351
97.0317;650.062
37.2463;64.1358
993.496;507.72
226.831;139.967
559.661;257.664
33.589;104.276
622.512;633.1
278.316;327.615
368.035;271.245
224.938;539.722
562.989;266.139
765.78;73.0777
727.862;347.097
216.76;539.136
435.357;797.18
393.946;799.64
846.033;132.472
845.453;622.191
548.821;256.914
387.588;804.069
111.901;612.642
998.152;515.89
225.261;542.11
43.1235;69.8529
126.767;728.936
492.942;641.56
34.2592;69.5728
69.5836;227.452
513.799;743.418
660.129;696.133
405.963;599.13
488.846;636.146
458.176;862.969
743.308;828.772
773.918;181.822
670.529;1000.29
233.787;765.373
869.838;161.281
286.965;325.831
818.08;439.753
851.264;138.568
107.167;619.831
725.531;706.149
499.848;206.634
667.863;700.892
721.03;341.146
407.056;603.194
552.829;887.832
347.136;871.008
331.424;394.668
392.754;198.592
316.774;423.314
929.753;97.0403
703.717;637.787
474.414;276.324
457.934;955.044
20.0389;209.421
840.602;537.097
411.726;442.292
611.829;159.652
727.141;339.465
611.766;804.176
58.4132;236.632
623.224;367.125
730.978;866.833
317.52;422.214
331.752;395.376
724.844;800.02
657.852;404.809
397.362;551.427
490.466;640.548
405.894;599.538
895.033;1006.69
462.281;381.272
913.597;500.063
346.013;40.3976
110.416;621.706
913.748;609.206
494.679;1000.23
620.128;806.686
765.765;73.4913
448.038;390.074
982.081;731.058
148.578;921.627
128.072;727.017
455.965;289.051
128.038;727.047
515.666;635.53
848.172;138.112
1003.03;523.195
375.124;267.154
848.582;624.686
653.676;150.913
726.901;252.36
59.3806;236.105
998.895;524.865
222.393;139.492
659.927;200.44
461.829;389.352
311.768;949.751
668.21;699.19
357.675;585.757
736.049;691.13
725.543;649.657
327.233;956.247
407.313;208.737
75.9723;656.984
500.933;205.012
588.511;168.057
715.673;241.042
867.574;138.506
402.833;619.021
427.533;588.934
1015.6;343.001
108.283;62.9204
604.716;243.423
386.501;483.753
65.5636;220.479
85.4366;225.413
621.59;787.341
66.9241;514.808
725.199;780.531
437.84;969.907
178.668;189.408
452.962;263.651
242.633;146.057
227.341;522.221
422.133;548.268
169.223;935.547
376.077;784.328
756.812;819.224
420.594;542.997
129.087;991.463
729.052;846.599
658.753;420.583
144.543;518.344
416.6;460.155
632.084;466.667
302.377;321.423
142.039;122.647
364.121;565.725
88.9539;96.1087
385.095;220.685
1000.25;524.851
683.522;989.431
987.832;313.148
498.97;645.349
539.442;210.698
477.833;847.68
202.028;656.856
863.887;984.316
934.656;752.948
367.382;449.509
217.224;154.573
964.978;731.325
249.96;747.136
734.281;674.87
877.233;178.113
758.539;675.89
981.928;326.462
542.306;733.19
449.499;405.817
536.367;751.815
912.649;584.34
126.282;545.477
403.404;814.607
588.431;167.869
275.833;7.36321
126.481;710.61
838.946;150.975
470.754;254.31
186.299;526.72
946.432;492.729
176.756;520.355
299.863;14.3146
184.213;660.438
115.008;697.779
609.039;495.741
647.101;455.289
862.559;117.717
199.656;658.443
601.137;821.277
537.907;893.48
113.69;650.959
997.284;307.756
917.272;109.319
442.833;373.97
524.534;722.962
115.752;983.618
104.803;138.101
489.354;1015.91
408.203;983.415
269.42;309.706
477.898;530.614
389.833;220.953
718.753;697.942
127.713;1018.25
476.1;397.549
538.892;191.865
721.482;623.531
268.272;40.0394
367.897;478.772
716.664;657.523
825.437;236.743
433.903;960.398
502.399;563.234
18.3697;67.2181
4.63213;202.152
539.544;193.136
929.504;618.427
422.965;973.565
720.882;838.546
441.944;394.927
718.312;828.377
130.062;635.46
60.4364;587.695
625.421;169.223
746.787;87.5769
955.317;453.437
589.279;242.997
153.503;904.538
982.053;325.039
486.923;311.578
682.697;706.342
119.396;14.7656
477.376;374.716
315.11;380.69
73.8024;642.391
746.879;866.09
317.64;667.131
957.438;745.816
159.134;553.922
484.992;655.58
834.08;146.367
729.984;690.333
449.235;367.782
198.45;487.771
836.67;303.031
525.283;312.982
257.249;756.74
668.113;485.727
784.818;725.609
323.755;960.496
161.78;526.387
576.719;755.082
657.718;988.744
916.953;998.844
924.583;866.599
828.606;54.4848
464.548;984.222
427.207;464.176
579.533;271.987
673.636;412.74
324.341;959.928
19.067;187.917
813.759;749.088
497.223;657.013
971.127;768.436
757.121;199.686
176.963;185.047
457.866;364.889
1018.24;528.259
951.227;744.771
93.3677;627.577
545.016;250.27
749.274;89.6853
684.006;698.748
637.093;460.042
878.49;1011.31
503.522;562.353
654.982;135.137
537.693;189.97
421.613;852.928
676.469;407.802
614.572;222.316
513.094;987.909
583.667;60.0782
486.482;262.53
472.48;292.158
503.238;298.958
447.374;884.512
705.722;350.277
362.176;469.284
128.039;996.441
743.708;62.5899
836.717;513.315
1018.63;513.32
573.343;243.609
724.242;814.248
726.743;678.358
624.935;170.12
572.215;760.313
482.986;1012.68
203.3;199.149
510.216;625.475
65.8416;530.847
333.829;855.055
200.87;657.691
947.235;113.743
296.727;339.963
689.224;534.437
420.596;617.803
487.616;264.226
18.7565;78.4397
211.765;772.371
694.383;707.107
417.583;812.807
128.438;1017.36
336.727;605.139
454.11;985.3
854.976;882.618
745.411;362.214
199.554;480.492
927.297;823.07
703.061;791.977
0.413769;193.58
139.669;565.793
119.774;99.8882
499.822;991.373
733.801;68.9151
344.983;634.229
324.341;857.104
752.131;265.964
306.006;311
877.654;129.395
202.782;152.219
870.027;153.557
108.451;623.445
112.778;523.281
466.741;405.232
615.573;607.363
495.881;1023.3
598.147;785.254
538.907;760.869
939.019;863.196
779.814;480.528
218.677;515.984
427.127;464.958
885.677;836.504
940.663;595.705
482.058;333.375
954.616;445.542
389.985;429.188
472.378;978.614
516.932;293.803
199.017;480.354
54.3706;91.3518
610.916;31.8721
873.761;596.546
746.523;326.12
257.971;312.365
955.948;445.92
344.852;840.23
300.791;971.747
300.012;346.824
900.874;158.696
920.958;594.259
708.204;611.28
747.086;721.203
624.039;137.945
1029.06;334.672
170.174;660.565
113.532;714.151
479.62;294.593
20.3988;89.2567
631.29;146.226
408.304;388.452
89.9996;242.261
838.739;223.923
539.298;763.815
643.089;809.607
921.685;528.653
33.5548;237.273
909.711;85.1601
677.401;419.519
574.691;244.984
40.0303;258.386
256.081;21.5684
770.215;722.511
85.6064;2.83167
569.328;288.356
732.188;652.763
203;562.817
323.218;860.523
200.763;122.392
383.382;594.261
479.868;300.624
604.479;238.562
746.847;718.702
134.804;102.804
851.778;106.397
326.643;369.261
643.089;376.582
435.663;398.655
371.087;45.3197
334.351;70.3666
173.297;645.193
407.615;820.645
577.306;66.0247
633.275;281.925
553.043;288.856
959.532;716.672
901.336;629.059
597.239;197.993
537.56;617.107
679.169;307.391
140.309;106.502
401.236;415.305
210.382;763.377
374.207;776.626
790.15;164.949
441.874;879.345
71.3487;58.3669
382.771;600.865
556.297;864.547
881.406;604.082
356.201;68.7598
818.254;195.482
878.228;982.684
462.682;546.407
664.383;427.059
365.779;60.5271
518.998;626.469
942.014;601.917
691.301;497.131
346.362;894.895
243.095;525.208
442.817;407.019
75.9871;563.282
907.395;104.799
991.455;546.818
429.747;275.157
741.987;182.99
456.702;980.748
953.731;117.702
18.6065;87.5251
487.004;638.387
136.707;627.167
919.542;678.897
-3.41306;207.02
149.316;121.727
430.261;636.212
551.283;885.268
633.641;473.931
896.473;869.169
765.976;485.712
888.965;839.038
515.349;174.709
404.458;573.058
753.912;862.026
723.902;893.45
632.44;411.959
712.253;778.751
787.553;81.5911
946.864;685.052
976.026;505.53
323.218;860.523
451.059;254.592
846.607;88.2208
463.3;247.85
897.768;608.638
310.067;326.313
92.8306;51.4166
787.792;708.822
351.75;383.689
670.376;134.075
639.333;685.802
683.519;980.592
798.579;530.502
211.518;771.577
216.484;90.1965
295.997;398.644
564.725;284.054
535.263;764.263
512.82;715.223
553.838;217.355
739.426;680.654
402.847;573.467
175.345;641.267
270.004;350.241
116.121;644.332
679.741;676.621
828.55;638.206
391.144;173.006
568.723;242.443
375.957;877.219
326.342;587.11
624.906;138.635
757.165;715.565
712.857;704.176
256.378;742.924
208.076;566.166
376.941;874.046
487.727;340.139
786.82;752.207
252.281;103.169
118.386;86.345
74.5599;712.139
383.49;446.375
620.763;184.145
55.9832;203.414
637.518;689.84
722.564;736.804
650.958;472.533
21.4615;208.323
999.581;517.402
722.525;345.079
187.611;638.557
491.224;638.93
410.161;602.985
873.986;155.334
144.804;541.528
504.554;321.784
710.555;637.344
120.279;129.635
601.387;57.4848
658.822;397.624
380.326;466.357
661.151;194.012
761.127;70.2205
370.174;270.258
769.08;180.773
916.906;606.202
511.733;629.286
858.951;1006.36
363.012;618.776
651.354;472.622
834.905;532.406
183.499;834.735
770.462;248.279
551.07;263.077
871.148;314.061
627.363;360.972
101.333;28.0861
434.627;872.08
146.313;996.076
608.28;477.35
191.572;89.7044
762.014;70.3424
437.135;795.662
145.956;999.728
186.868;86.6453
610.108;159.539
272.264;121.385
725.171;863.282
727.413;341.957
436.628;869.803
345.047;46.5835
58.4062;241.503
401.936;548.4
873.346;859.363
150.697;996.39
991.771;508.307
369.273;264.767
520.826;740.992
491.658;997.009
986.97;505.736
518.454;745.275
867.769;858.568
444.36;385.504
937.003;97.1
582.44;222.306
413.555;441.855
594.228;263.428
152.413;629.123
666.154;700.532
617.805;805.021
499.489;199.246
838.761;536.311
723.859;706.876
145.13;535.848
128.383;731.495
899.558;581.078
186.695;641.394
148.09;537.357
654.395;157.77
606.24;56.8335
604.199;55.8055
326.915;394.096
953.191;763.281
769.052;180.779
560.599;742.023
28.1519;106.956
736.424;696.25
558.815;883.313
626.48;629.723
1001.02;324.929
345.473;42.1521
379.773;461.866
391.126;202.033
908.745;505.748
510.896;631.149
625.725;365.902
705.448;637.952
119.361;127.964
602.936;61.3897
436.202;795.641
629.64;631.197
847.45;134.024
40.7933;66.4521
26.0156;205.317
326.987;399.816
95.5649;75.8784
848.037;135.81
523.851;200.955
506.794;316.448
607.821;157.129
82.5238;588.394
425.381;406.635
651.956;158.21
368.133;269.012
281.071;322.872
192.12;639.455
462.486;856.911
389.129;203.443
