608.755	451.759	CLUSTER_21
167.787	691.374	CLUSTER_107
150.128	943.213	CLUSTER_28
802.788	76.1701	CLUSTER_16
553.618	371.353	CLUSTER_2
526.705	892.077	CLUSTER_59
713.583	389.068	CLUSTER_112
362.337	851.007	CLUSTER_92
69.632	128.132	CLUSTER_49
560.249	378.932	CLUSTER_2
541.36	945.878	CLUSTER_42
630.719	253.533	CLUSTER_14
409.474	293.282	CLUSTER_120
855.66	183.257	CLUSTER_122
993.275	826.783	CLUSTER_53
717.531	106.611	CLUSTER_117
827.39	814.164	CLUSTER_29
250.423	859.43	CLUSTER_36
385.823	351.55	CLUSTER_86
120.826	459.931	CLUSTER_33
448.635	79.9271	CLUSTER_26
927.499	928.313	CLUSTER_78
295.507	339.038	CLUSTER_76
956.558	471.868	CLUSTER_34
131.552	914.457	CLUSTER_4
493.504	871.23	CLUSTER_63
704.767	78.0071	CLUSTER_117
367.771	849.411	CLUSTER_56
493.381	498.61	CLUSTER_123
340.112	919.818	CLUSTER_127
326.978	734.432	CLUSTER_111
520.972	223.761	CLUSTER_27
462.608	559.19	CLUSTER_102
290.464	79.1728	CLUSTER_15
641.887	444.435	CLUSTER_23
660.708	445.285	CLUSTER_23
369.964	969.865	CLUSTER_101
808.242	817.333	CLUSTER_29
964.157	306.627	CLUSTER_87
81.9775	52.3013	CLUSTER_129
72.0896	117.209	CLUSTER_49
551.025	993.587	CLUSTER_51
307.998	460.111	CLUSTER_84
767.218	437.306	CLUSTER_70
94.039	100.562	CLUSTER_49
611.725	169.716	CLUSTER_17
786.683	112.431	CLUSTER_11
761.698	792.128	CLUSTER_132
318.952	100.014	CLUSTER_57
197.129	297.504	CLUSTER_93
447.867	529.309	CLUSTER_38
972.223	896.524	CLUSTER_58
10.1607	219.828	CLUSTER_88
800.503	87.572	CLUSTER_16
471.181	872.063	CLUSTER_63
938.079	256.916	CLUSTER_43
456.633	262.052	CLUSTER_104
349.486	751.948	CLUSTER_111
955.531	313.215	CLUSTER_87
457.072	534.285	CLUSTER_38
403.791	307.817	CLUSTER_120
165.378	1036.59	CLUSTER_113
395.953	496.7	CLUSTER_135
236.303	520.083	CLUSTER_124
851.629	932.554	CLUSTER_79
335.468	619.821	CLUSTER_18
879.862	318.176	CLUSTER_73
210.951	792.734	CLUSTER_125
256.712	456.816	CLUSTER_39
209.687	309.709	CLUSTER_93
422.789	915.434	CLUSTER_89
566.546	391.419	CLUSTER_2
849.225	699.439	CLUSTER_61
883.922	858.013	CLUSTER_64
637.042	567.232	CLUSTER_109
211.623	313.276	CLUSTER_93
772.308	783.869	CLUSTER_132
968.032	826.709	CLUSTER_53
644.684	214.121	CLUSTER_10
730.36	570.726	CLUSTER_50
141.552	898.118	CLUSTER_90
310.989	105.563	CLUSTER_57
101.424	619.607	CLUSTER_119
720.578	576.474	CLUSTER_45
162.035	934.746	CLUSTER_28
963.638	498.538	CLUSTER_44
614.19	552.266	CLUSTER_109
626.615	259.936	CLUSTER_14
83.9044	306.217	CLUSTER_30
498.508	119.462	CLUSTER_6
44.8543	589.883	CLUSTER_108
361.993	562.183	CLUSTER_22
199.94	952.217	CLUSTER_9
228.183	898.502	CLUSTER_41
877.73	184.443	CLUSTER_122
642.632	181.605	CLUSTER_10
303.512	332.988	CLUSTER_76
164.276	938.842	CLUSTER_28
423.513	1003.76	CLUSTER_1
631.205	323.256	CLUSTER_105
573.61	387.421	CLUSTER_2
957.034	523.148	CLUSTER_44
576.23	394.329	CLUSTER_2
815.611	820.855	CLUSTER_29
304.547	381.206	CLUSTER_54
929.4	749.017	CLUSTER_47
283.268	86.8637	CLUSTER_57
54.0939	592.547	CLUSTER_108
809.292	895.218	CLUSTER_133
196.934	808.89	CLUSTER_125
414.537	984.809	CLUSTER_1
228.316	520.467	CLUSTER_124
413.226	989.877	CLUSTER_1
821.666	976.47	CLUSTER_55
494.028	656.056	CLUSTER_65
327.247	341.325	CLUSTER_76
711.751	142.979	CLUSTER_134
377.445	342.706	CLUSTER_86
878.32	161.996	CLUSTER_122
839.698	977.135	CLUSTER_55
578.452	18.9874	CLUSTER_103
44.2819	592.344	CLUSTER_108
909.371	890.559	CLUSTER_78
466.131	749.736	CLUSTER_67
65.7347	311.739	CLUSTER_30
113.623	930.273	CLUSTER_90
925.325	752.06	CLUSTER_47
84.6838	431.163	CLUSTER_33
979.547	463.312	CLUSTER_34
174.64	785.259	CLUSTER_125
848.745	963.277	CLUSTER_55
626.584	557.964	CLUSTER_109
944.954	902.758	CLUSTER_58
599.733	497.877	CLUSTER_5
487.489	867.39	CLUSTER_63
937.865	238.062	CLUSTER_43
192.862	295.219	CLUSTER_93
645.256	581.078	CLUSTER_68
316.071	466.771	CLUSTER_84
360.609	575.063	CLUSTER_22
153.4	917.307	CLUSTER_100
565.487	344.501	CLUSTER_114
619.602	329.543	CLUSTER_105
408.724	310.762	CLUSTER_120
243.649	905.604	CLUSTER_41
112.342	768.864	CLUSTER_118
821.375	829.761	CLUSTER_29
947.233	264.647	CLUSTER_25
792.411	891.471	CLUSTER_133
970.055	484.708	CLUSTER_44
676.713	497.144	CLUSTER_126
763.422	148.148	CLUSTER_115
233.198	462.329	CLUSTER_77
326.38	99.4867	CLUSTER_57
722.609	151.473	CLUSTER_134
426.373	317.114	CLUSTER_120
307.569	883.574	CLUSTER_24
227.018	695.988	CLUSTER_66
118.29	912.897	CLUSTER_4
209.084	699.108	CLUSTER_130
887.173	158.472	CLUSTER_122
469.832	734.121	CLUSTER_67
399.397	561.426	CLUSTER_32
94.8024	41.9843	CLUSTER_129
344.99	64.8895	CLUSTER_37
468.189	712.372	CLUSTER_94
268.345	446.135	CLUSTER_60
882	870.664	CLUSTER_64
396.935	484.011	CLUSTER_135
871.814	180.753	CLUSTER_122
1027.81	265.977	CLUSTER_96
877.167	334.512	CLUSTER_73
551.724	389.493	CLUSTER_2
345.403	740.363	CLUSTER_111
271.667	470.873	CLUSTER_60
281.389	385.705	CLUSTER_54
456.423	55.3777	CLUSTER_26
616.53	246.836	CLUSTER_14
354.058	849.301	CLUSTER_56
962.017	516.664	CLUSTER_44
235.32	905.497	CLUSTER_41
456.374	544.369	CLUSTER_102
272.895	628.788	CLUSTER_95
26.2408	41.1909	CLUSTER_71
318.224	133.285	CLUSTER_62
200.494	304.061	CLUSTER_93
507.634	673.515	CLUSTER_7
939.055	237.886	CLUSTER_43
737.917	563.901	CLUSTER_50
1025	270.634	CLUSTER_96
608.583	940.319	CLUSTER_13
358.66	563.974	CLUSTER_22
59.4395	211.757	CLUSTER_99
176.419	346.184	CLUSTER_74
656.621	939.519	CLUSTER_19
873.964	904.009	CLUSTER_79
976.818	821.234	CLUSTER_53
386.049	490.329	CLUSTER_135
754.029	438.22	CLUSTER_70
750.908	426.748	CLUSTER_70
972.675	503.039	CLUSTER_44
111.048	394.009	CLUSTER_40
955.892	15.9718	CLUSTER_8
571.658	383.983	CLUSTER_2
505.265	662.739	CLUSTER_7
398.861	960.924	CLUSTER_48
562.947	382.869	CLUSTER_2
877.911	325.547	CLUSTER_91
330.179	130.24	CLUSTER_62
710.687	573.664	CLUSTER_45
176.88	533.275	CLUSTER_106
355.251	130.259	CLUSTER_3
166.215	935.714	CLUSTER_28
161.629	947.862	CLUSTER_28
104.865	930.179	CLUSTER_4
724.309	571.414	CLUSTER_50
328.178	911.699	CLUSTER_127
79.6534	107.051	CLUSTER_49
381.472	537.646	CLUSTER_22
970.677	470.703	CLUSTER_34
298.85	481.133	CLUSTER_84
205.8	888.433	CLUSTER_85
753.701	796.592	CLUSTER_132
436.404	519.758	CLUSTER_38
452.973	534.508	CLUSTER_38
427.433	928.973	CLUSTER_89
340.181	252.994	CLUSTER_20
1017.11	952.932	CLUSTER_80
548.527	992.549	CLUSTER_51
514.429	469.686	CLUSTER_123
625.781	330.092	CLUSTER_105
967.952	318.16	CLUSTER_87
717.686	150.116	CLUSTER_134
847.824	166.232	CLUSTER_83
628.477	568.176	CLUSTER_109
477.12	546.442	CLUSTER_102
184.266	478.352	CLUSTER_128
616.159	258.732	CLUSTER_14
170.047	377.645	CLUSTER_74
448.568	753.309	CLUSTER_67
427.702	270.738	CLUSTER_104
315.314	490.872	CLUSTER_84
768.725	798.354	CLUSTER_132
299.865	51.8273	CLUSTER_15
950.024	493.172	CLUSTER_44
651.457	551.973	CLUSTER_109
196.1	936.932	CLUSTER_9
456.833	758.363	CLUSTER_67
445.339	42.8556	CLUSTER_98
65.4616	294.132	CLUSTER_30
402.806	966.71	CLUSTER_101
209.589	907.921	CLUSTER_41
421.583	972.845	CLUSTER_1
88.6909	98.4643	CLUSTER_49
223.25	463.153	CLUSTER_77
493.174	483.126	CLUSTER_123
810.039	81.9134	CLUSTER_16
176.083	366.824	CLUSTER_74
182.804	949.098	CLUSTER_9
630.171	560.421	CLUSTER_109
809.839	84.8784	CLUSTER_16
107.893	439.631	CLUSTER_33
154.853	1034.76	CLUSTER_113
549.876	936.623	CLUSTER_42
424.475	303.99	CLUSTER_120
371.783	973.038	CLUSTER_101
791.79	892.533	CLUSTER_133
189.366	511.054	CLUSTER_106
378.727	942.239	CLUSTER_48
499.108	241.925	CLUSTER_27
551.768	1012.25	CLUSTER_51
103.841	807.635	CLUSTER_118
91.9979	108.182	CLUSTER_49
681.401	494.989	CLUSTER_126
464.875	53.4046	CLUSTER_98
647.017	203.127	CLUSTER_10
450.032	46.0093	CLUSTER_98
823.27	89.694	CLUSTER_16
165.732	1035.33	CLUSTER_113
234.908	765.36	CLUSTER_12
376.182	843.166	CLUSTER_92
1006.44	290.538	CLUSTER_96
466.327	560.927	CLUSTER_102
601.625	174.967	CLUSTER_17
586.227	15.7644	CLUSTER_103
805.083	811.845	CLUSTER_29
605.014	460.111	CLUSTER_21
283.092	59.8665	CLUSTER_15
277.065	456.179	CLUSTER_60
609.062	463.525	CLUSTER_21
970.231	409.522	CLUSTER_34
780.07	157.683	CLUSTER_115
569.674	329.146	CLUSTER_114
152.194	941.956	CLUSTER_28
155.002	695.106	CLUSTER_107
1009.72	246.75	CLUSTER_69
318.456	484.453	CLUSTER_84
642.741	568.348	CLUSTER_109
502.56	242.493	CLUSTER_27
503.357	657.204	CLUSTER_7
457.872	735.398	CLUSTER_67
157.232	679.497	CLUSTER_107
665.069	454.387	CLUSTER_23
786.565	159.563	CLUSTER_115
146.618	912.736	CLUSTER_90
878.791	876.817	CLUSTER_64
831.252	819.05	CLUSTER_29
393.661	493.134	CLUSTER_135
471.026	699.052	CLUSTER_94
501.162	119.7	CLUSTER_6
840.43	701.182	CLUSTER_61
821.886	573.192	CLUSTER_82
789.258	813.734	CLUSTER_29
153.218	942.515	CLUSTER_28
50.1945	239.825	CLUSTER_99
591.659	507.707	CLUSTER_5
192.899	514.256	CLUSTER_106
347.187	906.262	CLUSTER_127
516.839	124.422	CLUSTER_6
421.206	253.921	CLUSTER_104
941.699	22.8011	CLUSTER_8
440.355	269.354	CLUSTER_104
424.767	302.886	CLUSTER_120
458.254	754.851	CLUSTER_67
663.955	433.686	CLUSTER_23
776.253	142.619	CLUSTER_115
207.492	877.492	CLUSTER_85
956.317	250.002	CLUSTER_25
167.902	363.157	CLUSTER_74
602.743	167.81	CLUSTER_17
966.272	317.404	CLUSTER_87
59.8997	314.346	CLUSTER_30
230.166	810.46	CLUSTER_31
249.318	811.353	CLUSTER_31
999.121	241.288	CLUSTER_69
563.94	803.992	CLUSTER_75
387.231	498.348	CLUSTER_135
237.99	860.641	CLUSTER_36
132.922	906.645	CLUSTER_90
404.363	954.44	CLUSTER_48
430.353	68.7949	CLUSTER_26
846.792	690.646	CLUSTER_61
327.748	108.162	CLUSTER_57
336.703	623.257	CLUSTER_18
71.3245	118.374	CLUSTER_49
201.593	312.328	CLUSTER_93
923.911	891.573	CLUSTER_58
780.186	303.389	CLUSTER_35
232.91	911.824	CLUSTER_41
295.268	331.708	CLUSTER_76
549.787	958.065	CLUSTER_42
364.647	829.005	CLUSTER_92
949.771	992.223	CLUSTER_121
660.848	571.463	CLUSTER_68
888.618	332.607	CLUSTER_73
963.98	443.837	CLUSTER_34
701.62	106.221	CLUSTER_117
917.08	746.721	CLUSTER_47
44.3075	193.808	CLUSTER_88
417.649	571.156	CLUSTER_32
577.121	372.745	CLUSTER_2
709.34	368.737	CLUSTER_112
435.055	302.304	CLUSTER_120
598.961	456.901	CLUSTER_21
76.5385	93.6349	CLUSTER_49
267.319	478.687	CLUSTER_60
407.144	297.468	CLUSTER_120
712.847	384.672	CLUSTER_112
302.288	895.215	CLUSTER_24
480.061	122.471	CLUSTER_6
788.29	101.147	CLUSTER_11
268.105	654.506	CLUSTER_95
527.166	892.918	CLUSTER_59
423.569	512.016	CLUSTER_38
965.072	324.792	CLUSTER_87
773.466	800.749	CLUSTER_132
195.803	933.853	CLUSTER_9
78.0869	40.8342	CLUSTER_129
984.297	316.591	CLUSTER_87
872.201	329.283	CLUSTER_91
202.446	949.261	CLUSTER_9
532.546	900.69	CLUSTER_59
806.409	810.395	CLUSTER_29
640.087	179.588	CLUSTER_10
147.312	911.957	CLUSTER_100
882.68	327.73	CLUSTER_73
608.064	492.833	CLUSTER_5
559.994	344.965	CLUSTER_114
136.568	933.513	CLUSTER_90
206.742	696.293	CLUSTER_130
599.82	941.604	CLUSTER_13
617.055	924.852	CLUSTER_13
356.167	563.559	CLUSTER_22
118.842	621.372	CLUSTER_119
53.9518	250.341	CLUSTER_99
832.885	569.877	CLUSTER_82
563.941	940.763	CLUSTER_42
118.279	926.818	CLUSTER_4
679.015	582.501	CLUSTER_68
468.222	705.008	CLUSTER_94
311.38	387.742	CLUSTER_54
177.118	805.235	CLUSTER_125
957.829	289.293	CLUSTER_25
836.917	976.26	CLUSTER_55
175.242	793.492	CLUSTER_125
427.193	929.304	CLUSTER_89
285.748	370.018	CLUSTER_54
189.751	302.715	CLUSTER_93
422.308	988.898	CLUSTER_1
810.512	799.495	CLUSTER_29
785.439	318.06	CLUSTER_35
227.623	503.786	CLUSTER_124
639.816	239.562	CLUSTER_14
636.193	945.455	CLUSTER_19
306.065	737.844	CLUSTER_111
227.795	914.31	CLUSTER_41
949.582	30.0479	CLUSTER_8
470.56	975.844	CLUSTER_110
171.254	367.955	CLUSTER_74
413.836	318.478	CLUSTER_120
69.7314	311.033	CLUSTER_30
543.66	1003.5	CLUSTER_51
304.852	323.908	CLUSTER_76
621.466	319.569	CLUSTER_105
460.208	499.658	CLUSTER_38
254.747	809.738	CLUSTER_31
557.159	951.406	CLUSTER_42
241.478	513.015	CLUSTER_124
146.188	914.827	CLUSTER_100
349.029	906.987	CLUSTER_127
231.568	530.843	CLUSTER_124
315.147	351.923	CLUSTER_76
141.23	236.948	CLUSTER_131
486.49	665.759	CLUSTER_65
308.251	480.716	CLUSTER_84
425.315	997.08	CLUSTER_1
802.276	808.418	CLUSTER_29
379.437	821.182	CLUSTER_92
307.373	901.781	CLUSTER_24
1023.1	288.307	CLUSTER_96
177.551	238.389	CLUSTER_131
100.847	603.859	CLUSTER_119
917.879	229.86	CLUSTER_43
554.029	22.2504	CLUSTER_103
632.66	250.549	CLUSTER_14
708.362	104.333	CLUSTER_117
314.505	500.297	CLUSTER_84
937.088	752.797	CLUSTER_47
882.821	848.078	CLUSTER_64
83.421	110.191	CLUSTER_49
564.451	376.42	CLUSTER_2
896.904	867.669	CLUSTER_64
380.325	962.516	CLUSTER_101
278.374	485.93	CLUSTER_60
509.511	479.559	CLUSTER_123
202.964	241.021	CLUSTER_46
203.977	918.775	CLUSTER_9
106.689	402.508	CLUSTER_40
674.852	594.919	CLUSTER_68
852.54	705.254	CLUSTER_61
1011.91	936.144	CLUSTER_80
551.758	847.006	CLUSTER_75
214.924	893.614	CLUSTER_41
64.4602	307.616	CLUSTER_30
292.762	468.299	CLUSTER_60
54.7368	598.009	CLUSTER_108
827.847	76.7009	CLUSTER_16
347.736	626.678	CLUSTER_18
204.555	303.137	CLUSTER_93
101.867	775.233	CLUSTER_118
896.818	320.752	CLUSTER_73
140.175	913.51	CLUSTER_100
845.867	135.014	CLUSTER_83
496.713	482.88	CLUSTER_123
558.312	979.805	CLUSTER_51
734.825	404.101	CLUSTER_81
337.789	942.152	CLUSTER_127
351.932	254.789	CLUSTER_20
690.362	144.008	CLUSTER_134
943.494	906.955	CLUSTER_58
111.155	606.325	CLUSTER_119
300.964	49.6406	CLUSTER_15
43.7732	40.3902	CLUSTER_71
626.163	189.951	CLUSTER_10
468.198	992.031	CLUSTER_110
104.512	380.329	CLUSTER_40
497.039	666.48	CLUSTER_65
206.157	792.157	CLUSTER_125
180.522	1021.32	CLUSTER_113
452.083	714.513	CLUSTER_94
148.233	241.39	CLUSTER_131
263.865	462.399	CLUSTER_39
930.256	890.533	CLUSTER_58
1017.52	931.472	CLUSTER_80
488.429	462.838	CLUSTER_123
467.828	560.771	CLUSTER_102
715.557	108.405	CLUSTER_117
350.835	835.885	CLUSTER_56
135.583	939.038	CLUSTER_100
714.455	373.392	CLUSTER_112
198.319	799.656	CLUSTER_125
225.131	885.575	CLUSTER_41
386.89	344.949	CLUSTER_86
557.551	344.778	CLUSTER_114
498.998	483.276	CLUSTER_123
937.605	728.564	CLUSTER_47
754.284	433.478	CLUSTER_70
42.3079	213.152	CLUSTER_99
37.7765	585.763	CLUSTER_108
165.978	932.473	CLUSTER_100
602.336	455.337	CLUSTER_21
209.932	879.657	CLUSTER_72
495.697	92.3342	CLUSTER_6
945.989	233.79	CLUSTER_43
423.637	920.124	CLUSTER_89
235.859	810.349	CLUSTER_31
101.292	397.293	CLUSTER_40
177.557	518.169	CLUSTER_106
389.302	489.73	CLUSTER_135
499.331	656.441	CLUSTER_7
419.762	933.764	CLUSTER_89
852.035	680.799	CLUSTER_61
207.579	893.736	CLUSTER_85
456.608	46.4071	CLUSTER_98
816.346	555.879	CLUSTER_82
921.289	996.66	CLUSTER_121
667.341	503.161	CLUSTER_126
759.474	429.01	CLUSTER_70
222.949	296.411	CLUSTER_93
84.2229	58.3364	CLUSTER_129
93.7378	114.488	CLUSTER_49
558.809	818.041	CLUSTER_75
854.815	688.628	CLUSTER_61
149.35	910.253	CLUSTER_100
823.694	975.362	CLUSTER_55
813.278	67.3951	CLUSTER_16
210.949	921.7	CLUSTER_9
96.714	41.2873	CLUSTER_129
488.785	655.038	CLUSTER_65
149.781	925.15	CLUSTER_100
362.292	549.531	CLUSTER_22
554.761	1001.93	CLUSTER_51
834.687	715.501	CLUSTER_61
668.044	937.004	CLUSTER_19
498.324	658.637	CLUSTER_65
990.168	251.791	CLUSTER_69
518.108	654.331	CLUSTER_7
814.918	76.1783	CLUSTER_16
1034.53	943.829	CLUSTER_80
383.393	333.12	CLUSTER_86
680.719	931.34	CLUSTER_19
852.55	713.533	CLUSTER_61
209.04	237.114	CLUSTER_46
553.202	945.052	CLUSTER_42
54.7115	234.17	CLUSTER_99
949.745	22.0355	CLUSTER_8
236.978	896.229	CLUSTER_41
660.521	594.278	CLUSTER_68
973.831	500.107	CLUSTER_44
240.024	764.319	CLUSTER_12
191.365	361.52	CLUSTER_74
322.192	919.551	CLUSTER_127
523.082	874.477	CLUSTER_59
89.3447	41.5825	CLUSTER_129
789.137	808.553	CLUSTER_132
200.36	889.779	CLUSTER_85
720.896	114.711	CLUSTER_117
556.077	983.233	CLUSTER_51
341.851	630.603	CLUSTER_18
106.259	392.122	CLUSTER_40
389.222	345.798	CLUSTER_86
187.096	367.601	CLUSTER_74
383.059	976.123	CLUSTER_101
333.782	116.072	CLUSTER_62
165.11	344.599	CLUSTER_74
987.492	468.647	CLUSTER_34
122.766	906.568	CLUSTER_4
227.54	898.862	CLUSTER_72
571.681	825.507	CLUSTER_75
385.809	850.866	CLUSTER_92
379.348	571.307	CLUSTER_22
736.106	789.211	CLUSTER_132
613.564	313.548	CLUSTER_105
468.207	1009.86	CLUSTER_110
151.823	681.065	CLUSTER_107
794.006	291.597	CLUSTER_35
81.2771	130.362	CLUSTER_49
1008.36	954.948	CLUSTER_80
850.671	702.002	CLUSTER_61
184.817	811.85	CLUSTER_125
147.896	684.876	CLUSTER_107
169.4	803.225	CLUSTER_125
90.0364	118.791	CLUSTER_49
71.8414	230.455	CLUSTER_99
502.701	668.938	CLUSTER_7
484.433	102.12	CLUSTER_6
757.216	805.845	CLUSTER_132
752.592	425.917	CLUSTER_70
450.077	738.741	CLUSTER_67
112.466	924.758	CLUSTER_4
455.846	60.388	CLUSTER_26
955.366	240.589	CLUSTER_43
921.214	917.16	CLUSTER_78
402.148	492.119	CLUSTER_135
849.286	153.899	CLUSTER_83
382.134	487.961	CLUSTER_135
958.69	1006.33	CLUSTER_121
1003.84	259.034	CLUSTER_69
384.856	877.475	CLUSTER_116
220.319	907.548	CLUSTER_41
43.2352	595.442	CLUSTER_108
674.556	485.207	CLUSTER_126
235.339	865.66	CLUSTER_36
460.838	757.41	CLUSTER_67
721.886	152.829	CLUSTER_134
296.762	46.7612	CLUSTER_15
393.619	494.241	CLUSTER_135
493.862	657.281	CLUSTER_65
837.122	579.595	CLUSTER_82
120.685	417	CLUSTER_40
511.035	478.572	CLUSTER_123
248.591	473.865	CLUSTER_39
439.104	989.965	CLUSTER_1
464.431	739.87	CLUSTER_67
939.569	994.727	CLUSTER_121
937.807	238.817	CLUSTER_43
514.471	234.195	CLUSTER_27
552.578	339.749	CLUSTER_114
248.716	513.648	CLUSTER_124
974.779	460.935	CLUSTER_34
293.432	872.602	CLUSTER_24
718.113	383.276	CLUSTER_112
809.707	87.2075	CLUSTER_16
624.552	316.933	CLUSTER_105
638.232	262.155	CLUSTER_14
196.516	941.276	CLUSTER_9
566.206	355.684	CLUSTER_114
54.4447	302.015	CLUSTER_30
348.969	124.368	CLUSTER_3
721.279	104.215	CLUSTER_117
164.099	1016.53	CLUSTER_113
189.084	784.245	CLUSTER_125
613.845	931.955	CLUSTER_13
300.897	476.182	CLUSTER_84
630.119	552.417	CLUSTER_109
294.861	402.645	CLUSTER_54
288.017	60.8017	CLUSTER_15
164.556	238.302	CLUSTER_131
202.925	807.281	CLUSTER_125
277.507	75.8031	CLUSTER_15
294.358	65.4402	CLUSTER_15
952.516	36.2306	CLUSTER_8
994.985	937.658	CLUSTER_52
847.443	136.919	CLUSTER_83
851.075	354.467	CLUSTER_91
327.511	615.163	CLUSTER_18
454.567	733.728	CLUSTER_67
781.532	142.112	CLUSTER_115
751.377	438.807	CLUSTER_70
398.779	871.94	CLUSTER_116
582.929	18.8505	CLUSTER_103
456.784	552.928	CLUSTER_102
528.085	232.953	CLUSTER_27
210.963	886.544	CLUSTER_72
211.476	483.49	CLUSTER_128
243.473	454.245	CLUSTER_39
1015.5	935.479	CLUSTER_80
389.874	967.759	CLUSTER_101
162.978	1015.26	CLUSTER_113
394.19	826.626	CLUSTER_92
200.092	505.405	CLUSTER_106
234.077	890.499	CLUSTER_72
154.823	930.488	CLUSTER_100
470.388	995.009	CLUSTER_110
737.494	420.681	CLUSTER_70
582.068	10.0767	CLUSTER_103
621.886	572.115	CLUSTER_109
290.822	911.281	CLUSTER_24
36.5965	39.1562	CLUSTER_71
292.716	899.272	CLUSTER_24
140.232	910.839	CLUSTER_100
